Unnamed: 0,locations,stayTime,placeID,randomized_stay_time,Unnamed: 7,openHours,parking,diner,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment"
2480,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,93.95352831674944,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3623,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,110.0315530124839,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
510,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,34.86087261287139,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
158,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,38.18194714669696,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
509,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,41.96703510394605,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3624,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,112.4131551877504,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
508,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,51.111094984962925,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2844,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,94.37226678284026,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2843,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,98.11447056500369,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2173,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,159.05930265103007,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1223,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,119.0593548054992,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
688,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,53.20772220137773,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2589,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,83.61836605451876,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2590,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,85.92945410817639,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
604,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,62.76076082976718,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
114,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,58.73242306738763,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
116,Viharamahadevi Park,200,ChIJiey0cW5Z4joR3EK-cBauPac,208.1632325605874,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2462,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,85.83024239293972,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2519,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,87.92085635383505,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2520,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,90.87514364104536,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2521,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,73.47676362,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2499,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,89.99380591502226,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
645,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,67.21313174204047,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2887,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,95.7171033,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
561,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,53.46120038830996,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3565,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,117.23853340758552,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1263,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,49.38527595734279,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
985,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,65.75958887756317,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
560,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,68.38131733052167,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1726,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,147.7867686325115,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3554,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,134.69901160118266,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3553,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,126.25455320916876,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
72,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,125.5454263424252,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
73,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,48.60000905,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
618,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,51.924634639936016,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3597,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,123.61575909314682,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
619,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,57.94821938311593,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2463,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,87.15708644,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
957,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,40.10777602350704,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
966,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,55.59729996798465,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
965,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,40.94456382973309,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2468,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,105.64307691995894,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
643,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,52.65373813214223,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1635,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,47.62702536928965,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2154,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,173.54774688390606,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2153,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,169.04768431734166,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1634,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,59.52055788583081,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1633,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,49.2964760011964,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1701,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,127.52564642585216,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2464,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,111.93052373358132,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2152,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,171.10565569813733,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3589,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,99.76969265357307,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
592,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,44.37859868374152,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2500,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,69.13169340490761,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1713,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,151.6924504091909,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
593,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,43.50172915638889,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
644,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,68.26757881759795,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2958,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,130.3098837982592,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2203,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,154.98945309909433,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
74,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,117.74781222897175,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
559,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,64.06700093462698,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1598,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,130.1059215307337,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
546,Viharamahadevi Park,200,ChIJiey0cW5Z4joR3EK-cBauPac,192.6516749164925,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3524,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,103.25548961478869,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
545,Viharamahadevi Park,200,ChIJiey0cW5Z4joR3EK-cBauPac,195.8292998115588,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1752,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,145.44978204486884,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2124,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,191.6509277724118,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2542,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,83.9888977,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1302,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,69.04045009796641,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
544,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,139.1003225403132,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1571,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,104.05083594146194,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2994,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,127.15702298801192,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
934,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,45.899188432506506,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1763,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,146.07981071634862,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2932,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,114.5252251960683,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2931,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,111.56936289772496,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2495,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,81.77464782335257,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
933,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,52.72917343,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
932,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,50.54502737267542,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2552,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,98.58350360632508,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
115,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,128.6045141286328,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1001,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,58.295401976892535,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1237,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,23.33974668336089,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1262,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,58.95624887633187,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1000,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,58.42650928609675,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3546,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,110.7628377020912,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2140,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,166.77308601709626,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,126.74706197167848,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2139,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,179.6193999512137,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2976,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,122.79440424913766,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,55.15692189561138,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2879,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,90.57661982521692,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2878,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,74.42601950486032,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2528,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,81.25757403229204,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,61.565198517696594,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2206,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,187.9088968100634,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3537,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,126.74944650031571,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3536,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,109.29524893153256,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2529,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,74.03871467553985,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1586,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,133.6149941662203,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2207,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,193.45647184149732,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2455,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,84.94665283679113,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1585,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,130.8720808286696,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1530,Viharamahadevi Park,45,ChIJiey0cW5Z4joR3EK-cBauPac,30.424491672309344,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2210,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,173.1922554268919,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1584,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,69.48688074894376,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
766,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,62.44156266744386,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3426,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,116.31236081547186,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1922,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,143.2789987368532,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3145,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,132.20174119967268,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1925,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,157.91540518873063,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1926,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,155.30839958569632,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1929,Viharamahadevi Park,150,ChIJiey0cW5Z4joR3EK-cBauPac,168.7004490699988,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3146,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,123.34558820053996,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3147,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,113.93922367432674,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3263,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,113.08865736056082,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3262,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,123.58114972384348,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
309,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,62.638126612937086,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
310,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,143.9896599406098,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
311,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,57.982453434255405,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2335,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,73.89755812952953,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2715,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,91.50742241113431,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2716,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,90.69867472954046,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3252,Viharamahadevi Park,120,ChIJiey0cW5Z4joR3EK-cBauPac,124.40035386567268,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1452,Viharamahadevi Park,60,ChIJiey0cW5Z4joR3EK-cBauPac,55.985381695154985,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2007,Viharamahadevi Park,180,ChIJiey0cW5Z4joR3EK-cBauPac,178.24754707145678,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2334,Viharamahadevi Park,90,ChIJiey0cW5Z4joR3EK-cBauPac,95.88827371927104,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
