Unnamed: 0,locations,timeOfDay,stayTime,locationType,placeID,randomized_stay_time,new_place_types
1241,One Galle Face ,Evening,45,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,48.33419694,"shopping_mall,point_of_interest,establishment"
1558,One Galle Face ,Night,45,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,35.2159927,"shopping_mall,point_of_interest,establishment"
1396,One Galle Face ,Night,200,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,191.5614352,"shopping_mall,point_of_interest,establishment"
1540,One Galle Face ,Night,120,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,115.1490663,"shopping_mall,point_of_interest,establishment"
2427,One Galle Face ,Evening,90,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,96.11954143,"shopping_mall,point_of_interest,establishment"
1781,One Galle Face ,Evening,150,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,147.5201513,"shopping_mall,point_of_interest,establishment"
2109,One Galle Face ,Night,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,174.0215418,"shopping_mall,point_of_interest,establishment"
1800,One Galle Face ,Evening,150,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,162.0633067,"shopping_mall,point_of_interest,establishment"
1227,One Galle Face ,Night,120,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,127.1383185,"shopping_mall,point_of_interest,establishment"
1041,One Galle Face ,Evening,120,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,105.063263,"shopping_mall,point_of_interest,establishment"
1226,One Galle Face ,Evening,60,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,46.91391466,"shopping_mall,point_of_interest,establishment"
1784,One Galle Face ,Night,150,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,146.7043673,"shopping_mall,point_of_interest,establishment"
2417,One Galle Face ,Night,90,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,83.27150776,"shopping_mall,point_of_interest,establishment"
1793,One Galle Face ,Night,150,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,136.1960895,"shopping_mall,point_of_interest,establishment"
2118,One Galle Face ,Night,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,180.5824628,"shopping_mall,point_of_interest,establishment"
1557,One Galle Face ,Evening,45,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,37.08910945,"shopping_mall,point_of_interest,establishment"
1539,One Galle Face ,Evening,60,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,76.26191251,"shopping_mall,point_of_interest,establishment"
2117,One Galle Face ,Evening,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,176.7912269,"shopping_mall,point_of_interest,establishment"
1804,One Galle Face ,Morning,150,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,164.2844042,"shopping_mall,point_of_interest,establishment"
2113,One Galle Face ,Night,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,183.4186924,"shopping_mall,point_of_interest,establishment"
1801,One Galle Face ,Night,150,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,146.0563011,"shopping_mall,point_of_interest,establishment"
2114,One Galle Face ,Evening,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,174.6072725,"shopping_mall,point_of_interest,establishment"
1798,One Galle Face ,Evening,150,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,149.272817,"shopping_mall,point_of_interest,establishment"
1018,One Galle Face ,Night,120,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,116.019425,"shopping_mall,point_of_interest,establishment"
1017,One Galle Face ,Evening,60,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,56.21219544,"shopping_mall,point_of_interest,establishment"
1042,One Galle Face ,Night,120,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,101.1791764,"shopping_mall,point_of_interest,establishment"
1535,One Galle Face ,Evening,60,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,61.16758314,"shopping_mall,point_of_interest,establishment"
2120,One Galle Face ,Evening,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,185.7138059,"shopping_mall,point_of_interest,establishment"
2121,One Galle Face ,Night,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,182.6177762,"shopping_mall,point_of_interest,establishment"
2211,One Galle Face ,Night,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,185.8774714,"shopping_mall,point_of_interest,establishment"
2204,One Galle Face ,Night,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,201.8357301,"shopping_mall,point_of_interest,establishment"
1778,One Galle Face ,Evening,150,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,155.5284993,"shopping_mall,point_of_interest,establishment"
2432,One Galle Face ,Morning,90,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,92.79414019,"shopping_mall,point_of_interest,establishment"
1556,One Galle Face ,Morning,45,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,26.79794526,"shopping_mall,point_of_interest,establishment"
2127,One Galle Face ,Night,180,Shopping Center,ChIJTXbn3s9b4joRxbASabb7l98,177.8314277,"shopping_mall,point_of_interest,establishment"
414,Pettah Market,Evening,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,41.29345323,"grocery_or_supermarket,store,point_of_interest,food,establishment"
415,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,49.69462177,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2092,Pettah Market,Morning,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,189.8074252,"grocery_or_supermarket,store,point_of_interest,food,establishment"
1394,Pettah Market,Evening,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,54.03628647,"grocery_or_supermarket,food,point_of_interest,store,establishment"
610,Pettah Market,Evening,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,61.35364614,"grocery_or_supermarket,store,point_of_interest,food,establishment"
382,Pettah Market,Night,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,214.8526037,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3023,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,129.8892509,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3126,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,113.110813,"grocery_or_supermarket,store,point_of_interest,food,establishment"
514,Pettah Market,Evening,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,53.56278546,"grocery_or_supermarket,food,store,point_of_interest,establishment"
3125,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,125.8560367,"grocery_or_supermarket,food,point_of_interest,store,establishment"
611,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,45.77180778,"grocery_or_supermarket,store,food,point_of_interest,establishment"
609,Pettah Market,Morning,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,66.70119755,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2093,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,180.9329714,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1313,Pettah Market,Night,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,32.19404925,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1393,Pettah Market,Morning,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,49.01501419,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2107,Pettah Market,Morning,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,197.3660524,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2108,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,192.848846,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2165,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,168.8671546,"grocery_or_supermarket,food,point_of_interest,store,establishment"
595,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,122.7286031,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1312,Pettah Market,Evening,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,54.69550534,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2934,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,128.1161993,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1311,Pettah Market,Morning,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,51.26934333,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1374,Pettah Market,Morning,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,42.89489909,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1376,Pettah Market,Night,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,51.84069028,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3011,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,114.1213167,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2094,Pettah Market,Night,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,186.0478155,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2112,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,174.8062285,"grocery_or_supermarket,food,point_of_interest,store,establishment"
594,Pettah Market,Morning,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,64.81470571,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3136,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,120.8482521,"grocery_or_supermarket,store,point_of_interest,food,establishment"
2933,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,99.52695091,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1375,Pettah Market,Evening,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,56.30404822,"grocery_or_supermarket,store,point_of_interest,food,establishment"
3148,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,131.0719348,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2164,Pettah Market,Morning,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,194.809847,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3059,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,126.2317837,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2157,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,189.6909271,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1344,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,118.6617944,"grocery_or_supermarket,food,store,point_of_interest,establishment"
563,Pettah Market,Morning,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,65.64283368,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2060,Pettah Market,Morning,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,178.4835538,"grocery_or_supermarket,food,store,point_of_interest,establishment"
2061,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,201.4961593,"grocery_or_supermarket,food,point_of_interest,store,establishment"
463,Pettah Market,Morning,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,197.9564541,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1331,Pettah Market,Evening,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,39.51368391,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3072,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,105.2393369,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3071,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,128.2848423,"grocery_or_supermarket,food,point_of_interest,store,establishment"
464,Pettah Market,Evening,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,207.6291395,"grocery_or_supermarket,food,point_of_interest,store,establishment"
465,Pettah Market,Night,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,206.936089,"grocery_or_supermarket,food,point_of_interest,store,establishment"
548,Pettah Market,Morning,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,191.1251842,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2979,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,120.3618337,"grocery_or_supermarket,store,point_of_interest,food,establishment"
549,Pettah Market,Evening,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,197.2050272,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2073,Pettah Market,Morning,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,195.1168471,"grocery_or_supermarket,store,food,point_of_interest,establishment"
550,Pettah Market,Night,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,181.3254344,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1330,Pettah Market,Morning,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,58.54103062,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2483,Pettah Market,Evening,90,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,78.77479457,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2056,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,176.0692149,"grocery_or_supermarket,food,point_of_interest,store,establishment"
421,Pettah Market,Evening,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,44.71725111,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3049,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,120.9635543,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3048,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,115.525001,"grocery_or_supermarket,store,food,point_of_interest,establishment"
381,Pettah Market,Evening,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,193.4271695,"grocery_or_supermarket,store,food,point_of_interest,establishment"
436,Pettah Market,Morning,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,194.8503879,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2115,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,174.1515762,"grocery_or_supermarket,food,point_of_interest,store,establishment"
437,Pettah Market,Evening,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,200.1368803,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2049,Pettah Market,Evening,180,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,164.9409819,"grocery_or_supermarket,store,food,point_of_interest,establishment"
438,Pettah Market,Night,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,215.3242088,"grocery_or_supermarket,food,point_of_interest,store,establishment"
2997,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,118.5175541,"grocery_or_supermarket,store,point_of_interest,food,establishment"
1270,Pettah Market,Evening,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,55.90689118,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1271,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,73.40034983,"grocery_or_supermarket,store,food,point_of_interest,establishment"
2963,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,105.311226,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3096,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,123.2719766,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1346,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,58.26364903,"grocery_or_supermarket,food,point_of_interest,store,establishment"
485,Pettah Market,Evening,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,77.5907653,"grocery_or_supermarket,store,point_of_interest,food,establishment"
484,Pettah Market,Morning,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,54.49614397,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3047,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,124.8290441,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1345,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,127.3435365,"grocery_or_supermarket,food,point_of_interest,store,establishment"
565,Pettah Market,Night,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,197.9087789,"grocery_or_supermarket,food,point_of_interest,store,establishment"
564,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,132.4626533,"grocery_or_supermarket,food,point_of_interest,store,establishment"
515,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,67.47485837,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1913,Pettah Market,Morning,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,157.4905309,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3166,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,130.6906342,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3461,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,96.02590024,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3462,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,124.1955462,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1538,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,115.5171352,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3470,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,108.8299047,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1792,Pettah Market,Morning,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,167.6208813,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1553,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,130.7188488,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1534,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,133.7655223,"grocery_or_supermarket,store,point_of_interest,food,establishment"
1554,Pettah Market,Evening,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,71.63358256,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1779,Pettah Market,Morning,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,137.271439,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3487,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,125.5266865,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1555,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,66.52440956,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1775,Pettah Market,Evening,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,149.5944078,"grocery_or_supermarket,food,point_of_interest,store,establishment"
125,Pettah Market,Night,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,33.51091716,"grocery_or_supermarket,food,point_of_interest,store,establishment"
124,Pettah Market,Evening,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,55.10638108,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1780,Pettah Market,Evening,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,160.875881,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3448,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,110.2171383,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3447,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,114.4438528,"grocery_or_supermarket,store,point_of_interest,food,establishment"
165,Pettah Market,Morning,200,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,202.6315463,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3417,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,117.5343668,"grocery_or_supermarket,store,point_of_interest,food,establishment"
3418,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,118.6118127,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1827,Pettah Market,Evening,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,145.2987607,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1826,Pettah Market,Morning,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,143.4981909,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3427,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,122.5193546,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3631,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,141.0992438,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1813,Pettah Market,Night,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,140.8657575,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1812,Pettah Market,Evening,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,147.9868078,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1811,Pettah Market,Morning,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,119.6820852,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3435,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,112.1260452,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3436,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,120.5013482,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1532,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,125.7371196,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1533,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,118.7805287,"grocery_or_supermarket,store,point_of_interest,food,establishment"
167,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,50.2868678,"grocery_or_supermarket,store,food,point_of_interest,establishment"
166,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,115.5567131,"grocery_or_supermarket,food,point_of_interest,store,establishment"
123,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,118.6575657,"grocery_or_supermarket,store,point_of_interest,food,establishment"
3499,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,120.8585565,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1768,Pettah Market,Evening,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,133.1805054,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1564,Pettah Market,Morning,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,56.00839775,"grocery_or_supermarket,store,food,point_of_interest,establishment"
40,Pettah Market,Evening,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,40.49633562,"grocery_or_supermarket,store,food,point_of_interest,establishment"
39,Pettah Market,Morning,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,76.88720091,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1691,Pettah Market,Evening,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,147.6916803,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3590,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,118.5306636,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3591,Pettah Market,Night,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,120.6879582,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3594,Pettah Market,Morning,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,112.1970525,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3595,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,123.4713189,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3598,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,130.0840005,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1684,Pettah Market,Morning,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,159.8043549,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1642,Pettah Market,Morning,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,40.10494561,"grocery_or_supermarket,store,point_of_interest,food,establishment"
1643,Pettah Market,Evening,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,64.65768858,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1671,Pettah Market,Night,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,167.5063657,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1670,Pettah Market,Evening,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,163.2876163,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1644,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,49.75824609,"grocery_or_supermarket,store,food,point_of_interest,establishment"
3630,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,119.9131758,"grocery_or_supermarket,food,point_of_interest,store,establishment"
41,Pettah Market,Night,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,61.55931176,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1831,Pettah Market,Evening,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,147.7511926,"grocery_or_supermarket,store,food,point_of_interest,establishment"
1697,Pettah Market,Morning,150,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,168.1581575,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3568,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,113.0494886,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1565,Pettah Market,Evening,60,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,58.66409461,"grocery_or_supermarket,food,point_of_interest,store,establishment"
1566,Pettah Market,Night,45,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,45.74811499,"grocery_or_supermarket,food,point_of_interest,store,establishment"
3518,Pettah Market,Evening,120,Shopping Center,ChIJYZELmiFZ4joRKmKnrRRtj9g,115.8034032,"grocery_or_supermarket,food,point_of_interest,store,establishment"
