Unnamed: 0,locations,stayTime,locationType,placeID,randomized_stay_time,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment",timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night
161,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,52.81085841,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
936,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,40.08691901,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
935,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,40.45446452,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3333,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,121.0531817,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2177,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,182.0923624,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2706,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,74.40094275,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
435,Port City,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,210.0143497,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
434,Port City,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,223.1518602,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
433,Port City,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,196.9303038,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2995,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,120.3941855,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1238,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,46.33979223,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2267,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,88.68461754,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2126,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,182.0643699,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
547,Port City,200,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,194.0632744,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3124,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,130.576525,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2977,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,114.0830311,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2026,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,186.0436248,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
411,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,31.90314948,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
410,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,56.00126808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2778,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,95.48215369,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2285,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,92.62055402,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,177.2467173,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,181.3447405,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2960,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,119.0666785,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2959,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,115.564481,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2773,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,88.0221431,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1392,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,67.82104061,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2772,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,87.93564431,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2893,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,83.77887455,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3094,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,105.4805137,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1266,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,65.28913921,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
673,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,107.885157,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2807,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,93.23817831,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
482,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,45.3333192,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3046,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,123.7211477,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2828,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,91.1664368,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2072,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,180.1193043,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2084,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,191.3079782,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3069,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,135.3605627,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3070,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,106.3188063,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1190,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,63.30256504,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2249,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,102.6518572,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
511,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,50.67488375,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2250,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,80.54874031,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
512,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,52.91844574,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
461,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,114.6706244,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2856,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,88.91812245,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1307,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,46.58106494,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2106,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,194.767186,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1306,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,56.20788022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1305,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,53.50624824,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
716,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,59.6455586,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
717,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,67.95109407,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1343,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,115.3998966,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1189,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,83.92428667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
674,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,35.42388743,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
718,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,74.7551111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1265,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,43.01853223,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
481,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,57.82130076,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
377,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,119.9799709,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1139,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,62.33451565,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1264,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,55.22296661,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1988,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,169.9295148,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2183,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,164.9984264,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
608,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,53.55471592,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2916,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,73.67991195,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1411,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,122.4307827,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
607,Port City,45,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,47.21278083,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
376,Port City,120,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,124.8479101,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2182,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,175.6551901,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2915,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,76.63022484,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2163,Port City,180,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,167.1673919,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1140,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,66.91121671,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2759,Port City,90,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,81.91565332,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1141,Port City,60,Beaches and Parks,ChIJ2fnv9CxZ4joRsFXQ14mM27Q,58.98350214,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2105,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,178.586126,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2913,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,77.83562395,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3008,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,115.3557268,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1790,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,149.0567791,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1550,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.41082482,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1036,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,78.42694533,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1551,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,59.53967089,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1667,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,156.3426614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
525,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,119.7516813,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
910,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,49.84249823,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3481,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,124.464799,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2222,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,94.2668717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1035,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.55261145,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1668,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,142.3507866,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3588,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,112.1456219,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2479,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,88.050278,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1303,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,55.35540152,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2553,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,95.83948955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2221,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,107.0088571,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1304,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,39.8135081,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3498,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,100.4757033,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
671,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,57.73394203,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
672,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,122.1549899,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2437,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,89.60089926,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2436,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,91.61136959,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2435,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,100.3472327,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
605,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,71.3353914,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1681,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,150.1605272,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
606,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,54.7552246,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3006,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,132.3945058,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
912,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,44.30407215,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2104,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,197.4889072,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
984,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,62.49484749,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
911,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,40.74383871,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3007,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,135.3122511,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1549,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,43.43831939,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2914,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,92.37172737,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2413,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,100.6364439,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3043,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,135.4466552,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3044,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,124.4107084,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3444,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,132.2713931,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3443,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,123.8915701,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
885,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,57.33092174,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
884,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,53.17225207,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2481,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,97.56166025,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
883,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,41.52463997,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1052,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,46.02221394,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1053,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,59.23186957,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1531,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,31.56455774,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1054,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,135.3318298,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3045,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,118.6833111,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3434,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,121.0067635,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2176,Viharamahadevi Park,180,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,179.697263,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1221,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,104.0256446,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2836,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,76.69186227,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
983,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,66.35060101,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
689,Viharamahadevi Park,60,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,62.18735615,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2579,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,91.11375998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1222,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,107.5837944,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3452,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,117.5241975,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1663,Viharamahadevi Park,150,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,156.1664559,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
670,Viharamahadevi Park,45,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,47.59656884,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2855,Viharamahadevi Park,90,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,80.61419866,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3022,Viharamahadevi Park,120,Beaches and Parks,ChIJiey0cW5Z4joR3EK-cBauPac,120.3095816,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
